id,created_at,created_at_datetime,text,lang,in_reply_to,is_quote_status,quote,retweeted_tweet,possibly_sensitive,possibly_sensitive_editable,quote_count,media,reply_count,favorite_count,favorited,view_count,retweet_count,editable_until_msecs,is_translatable,is_edit_eligible,edits_remaining,state,replies,reply_to,related_tweets,hashtags,poll,has_card,thumbnail_title,thumbnail_url,urls,full_text,User ID,User Created At,User Name,User Screen Name,User Profile Image URL,User Profile Banner URL,User URL,User Location,User Description,User Description URLs,User URLs,User Pinned Tweet IDs,User Blue Verified,User Verified,User Possibly Sensitive,User Can DM,User Can Media Tag,User Want Retweets,User Default Profile,User Default Profile Image,User Has Custom Timelines,User Followers Count,User Fast Followers Count,User Normal Followers Count,User Following Count,User Favorites Count,User Listed Count,User Media Count,User Statuses Count,User Is Translator,User Translator Type,User Withheld In Countries
1761399942311022874,Sat Feb 24 14:37:26 +0000 2024,2024-02-24 14:37:26+00:00,"""You may have aged during the run, but you got the prize.""- Racecaller of #SaudiCup

Love it.",en,,False,,,,,0,,1,3,False,237,0,1708789046000,False,True,5,EnabledWithCount,,,,['SaudiCup'],,False,,,[],"""You may have aged during the run, but you got the prize.""- Racecaller of #SaudiCup

Love it.",34969600,Fri Apr 24 16:31:50 +0000 2009,MissouriCowgirl,mocowgirl15,https://pbs.twimg.com/profile_images/1785894540076888064/DUHdAF40_normal.jpg,https://pbs.twimg.com/profile_banners/34969600/1711486821,,The Hoosier State via Show Me,"I'm MJ. Morehead State, 
MIZZOU Tigers. Advocate for agriculture, education, intentional learning, and mental health. 
Blue heelers, horses,  hiking, travel",[],,[],False,False,False,True,False,False,False,False,False,828,0,828,1424,34696,4,1589,14253,False,none,[]
1761399748613878116,Sat Feb 24 14:36:39 +0000 2024,2024-02-24 14:36:39+00:00,Forever Young was forever gutsy there! What a win. #SaudiCup,en,,False,,,,,0,,0,11,False,536,1,1708788999000,False,True,5,EnabledWithCount,,,,['SaudiCup'],,False,,,[],Forever Young was forever gutsy there! What a win. #SaudiCup,856163773920542720,Sun Apr 23 15:12:05 +0000 2017,Suleiman Altaf,SuleimanAltaf,https://pbs.twimg.com/profile_images/1003238527642071040/epjJOUI4_normal.jpg,https://pbs.twimg.com/profile_banners/856163773920542720/1716769864,https://t.co/oyW6F2bi0z,United Arab Emirates,Horse racing writer and analyst. Co-founder of @myracingsyndica. Notes Team member @racingdubai. Form Analyst @aladiyatuae.,[],"[{'display_url': 'myracingverdict.wordpress.com', 'expanded_url': 'https://www.myracingverdict.wordpress.com', 'url': 'https://t.co/oyW6F2bi0z', 'indices': [0, 23]}]",['1754434119524630661'],True,False,False,True,True,False,True,False,True,1637,0,1637,1571,30249,14,798,17167,False,none,[]
1761399726929318214,Sat Feb 24 14:36:34 +0000 2024,2024-02-24 14:36:34+00:00,Forever Young had everything against him and still got there over Book'em Danno. What a talent #SaudiCup,en,,False,,,,,0,,0,0,False,214,0,1708788994000,False,True,5,EnabledWithCount,,,,['SaudiCup'],,False,,,[],Forever Young had everything against him and still got there over Book'em Danno. What a talent #SaudiCup,141648982,Sat May 08 16:50:43 +0000 2010,George Templeton --- @vcuramsrewind,temptherat,https://pbs.twimg.com/profile_images/1763795649512828928/RtrloHud_normal.jpg,https://pbs.twimg.com/profile_banners/141648982/1526590575,https://t.co/gANYoFKVdG,"Sarasota, FL","Also @rodentpolitics, Rodent Sports on YouTube, 10,798-8582-138 (55.7%) in @espn #STFC, host of @vcuramsrewind, original #TankingForTua tweeter.",[],"[{'display_url': 'ramsrewind.podbean.com', 'expanded_url': 'https://ramsrewind.podbean.com/', 'url': 'https://t.co/gANYoFKVdG', 'indices': [0, 23]}]",[],False,False,False,False,True,False,True,False,False,1256,0,1256,1942,4099,58,1401,202432,False,none,[]
1761399231997264072,Sat Feb 24 14:34:36 +0000 2024,2024-02-24 14:34:36+00:00,You the legend #SaudiCup,en,,True,"<Tweet id=""1761201484925227393"">",,,,0,,1,1,False,507,0,1708788876000,False,True,5,EnabledWithCount,,,,['SaudiCup'],,False,,,[],You the legend #SaudiCup,783311755002933248,Tue Oct 04 14:24:10 +0000 2016,Khaled,khaled_d1x,https://pbs.twimg.com/profile_images/1750596925676466176/6dMfzbEC_normal.jpg,https://pbs.twimg.com/profile_banners/783311755002933248/1709063508,,Kingdom of Saudi Arabia,,[],,[],False,False,False,False,True,False,True,False,True,322,0,322,582,368,1,62,170,False,none,[]
1761399127080845805,Sat Feb 24 14:34:11 +0000 2024,2024-02-24 14:34:11+00:00,"FOREVER YOUNG to the #KentuckyDerby?

Wins G3 🇸🇦 Derby in a photo! What a performance👏🏼🇯🇵

#SaudiCup https://t.co/ZWOTX8BiWl",en,,False,,,False,True,2,"[{'display_url': 'pic.x.com/zwotx8biwl', 'expanded_url': 'https://twitter.com/Lskmml_/status/1761399127080845805/photo/1', 'id_str': '1761399106742747136', 'indices': [101, 124], 'media_key': '3_1761399106742747136', 'media_url_https': 'https://pbs.twimg.com/media/GHG_J8EXgAA-UTG.jpg', 'type': 'photo', 'url': 'https://t.co/ZWOTX8BiWl', 'ext_media_availability': {'status': 'Available'}, 'features': {'all': {'tags': [{'user_id': '1147201686722764800', 'name': 'The Saudi Cup', 'screen_name': 'thesaudicup', 'type': 'user'}, {'user_id': '26286109', 'name': 'Racing TV', 'screen_name': 'RacingTV', 'type': 'user'}]}, 'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 1154, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 676, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 383, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1154, 'width': 2048, 'focus_rects': [{'x': 0, 'y': 0, 'w': 2048, 'h': 1147}, {'x': 703, 'y': 0, 'w': 1154, 'h': 1154}, {'x': 774, 'y': 0, 'w': 1012, 'h': 1154}, {'x': 992, 'y': 0, 'w': 577, 'h': 1154}, {'x': 0, 'y': 0, 'w': 2048, 'h': 1154}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1761399106742747136'}}}]",1,56,False,4293,14,1708788851000,False,True,5,EnabledWithCount,,,,"['KentuckyDerby', 'SaudiCup']",,False,,,[],"FOREVER YOUNG to the #KentuckyDerby?

Wins G3 🇸🇦 Derby in a photo! What a performance👏🏼🇯🇵

#SaudiCup https://t.co/ZWOTX8BiWl",765678483834015744,Tue Aug 16 22:35:51 +0000 2016,Luis Kimmel,Lskmml_,https://pbs.twimg.com/profile_images/1796988269529292800/21q-XwSB_normal.jpg,https://pbs.twimg.com/profile_banners/765678483834015744/1712658808,https://t.co/PvohQcbJ5W,"Neckargemünd, Deutschland",Follow for everything 🇩🇪 horse racing - news - pedigrees - racing /// Owner @MPRUpdates /// 👨🏽‍💻@DeutscherGalopp /// Iquitos Ultra,[],"[{'display_url': 'instagram.com/lskmml_', 'expanded_url': 'http://instagram.com/lskmml_', 'url': 'https://t.co/PvohQcbJ5W', 'indices': [0, 23]}]",['1707009574228619707'],False,False,False,True,False,False,True,False,True,1488,0,1488,344,76477,8,1316,7776,False,none,[]
1761398860461883588,Sat Feb 24 14:33:08 +0000 2024,2024-02-24 14:33:08+00:00,"Stretch run looks too deep to let em loose at the top &amp; not get caught. Patience. 

#SaudiCup #HorseRacing #fs2 #kev4derby #ilovehorseracing #SaudiArabia #SaudiCup24",en,,False,,,,,0,,0,0,False,90,0,1708788788000,False,True,5,EnabledWithCount,,,,"['SaudiCup', 'HorseRacing', 'fs2', 'kev4derby', 'ilovehorseracing', 'SaudiArabia', 'SaudiCup24']",,False,,,[],"Stretch run looks too deep to let em loose at the top &amp; not get caught. Patience. 

#SaudiCup #HorseRacing #fs2 #kev4derby #ilovehorseracing #SaudiArabia #SaudiCup24",1588597421386256386,Fri Nov 04 18:22:08 +0000 2022,Kevin 'The' King,kev4derby,https://pbs.twimg.com/profile_images/1591151252724846592/QpmefV4O_normal.jpg,https://pbs.twimg.com/profile_banners/1588597421386256386/1685996970,https://t.co/ZOMaCESwvd,"Los Angeles, CA","Amateur Horse Racing Handicapper

°much shame in my game° 🏇🐎 
°Santa Anita / Del Mar° 🐎 🏇🏇 

•°main profile @kev4acting",[],"[{'display_url': 'imdb.me/kevinking', 'expanded_url': 'http://imdb.me/kevinking', 'url': 'https://t.co/ZOMaCESwvd', 'indices': [0, 23]}]",['1790814458841092301'],False,False,False,True,True,False,True,False,False,82,0,82,91,1296,2,131,604,False,none,[]
1761397342924636330,Sat Feb 24 14:27:06 +0000 2024,2024-02-24 14:27:06+00:00,"Watching horses walk 18 miles in the paddock is kind of boring! 
#SaudiCup",en,,False,,,,,0,,0,0,False,90,0,1708788426000,False,True,5,EnabledWithCount,,,,['SaudiCup'],,False,,,[],"Watching horses walk 18 miles in the paddock is kind of boring! 
#SaudiCup",1087519339,Sun Jan 13 23:33:03 +0000 2013,Jim Neubauer,JimmyNeubs,https://pbs.twimg.com/profile_images/1063947877616103424/79xc6_Zc_normal.jpg,https://pbs.twimg.com/profile_banners/1087519339/1564334381,,"Bellevue, Nebraska","I have a beautiful wife (Wendy) and two strappin sons (Daniel 16) (Jacob 13).  Love Thoroughbred Horse Racing,  NY Rangers and the Minnesota Vikings!",[],,[],False,False,False,False,False,False,False,False,True,483,0,483,155,27633,3,935,5941,False,none,[]
1761396703855546763,Sat Feb 24 14:24:34 +0000 2024,2024-02-24 14:24:34+00:00,"Yoshito Yahigi's potential @KentuckyDerby contender FOREVER YOUNG has been well backed on @WorldPool for the next in Saudi. 

Currently 4/5 (Or 1.90) as they head to the gates. 

Will we see him in Louisville on the first Saturday in May? 🌹#SaudiCup",en,,False,,,,,0,,1,0,False,362,0,1708788274000,False,False,5,EnabledWithCount,,,,['SaudiCup'],,False,,,[],"Yoshito Yahigi's potential @KentuckyDerby contender FOREVER YOUNG has been well backed on @WorldPool for the next in Saudi. 

Currently 4/5 (Or 1.90) as they head to the gates. 

Will we see him in Louisville on the first Saturday in May? 🌹#SaudiCup",312309899,Mon Jun 06 22:39:15 +0000 2011,Andrew Brown,TheBrownAndrew,https://pbs.twimg.com/profile_images/1376635758149300226/8K1evV7O_normal.jpg,https://pbs.twimg.com/profile_banners/312309899/1660680171,https://t.co/y7OTXiBuU1,"Del Mar, CA",🎥 Horse racing & sports betting presenter+content for @HKRacingUS @HKJC_racing @lrfracing @toc_racing 🏇 & worldwide sportsbooks 🏈 I Emcee 🎙️ I 🇦🇺 in 🇺🇸,[],"[{'display_url': 'offtotheraces.media', 'expanded_url': 'http://www.offtotheraces.media', 'url': 'https://t.co/y7OTXiBuU1', 'indices': [0, 23]}]",['1386805729621852169'],True,False,False,True,True,False,False,False,True,2647,0,2647,2207,7640,29,1094,7677,False,none,[]
1761394760227475497,Sat Feb 24 14:16:50 +0000 2024,2024-02-24 14:16:50+00:00,"Forever Young getting ready to race in the Saudi Derby G3 @TheSaudiCup festival for trainer Yoshito Yahagi under Ryusei Sakai! 🐎🇯🇵 

@JRA_WorldRacing #HorseRacing #SaudiCup #Japam https://t.co/85opkkpedk",en,,False,,,False,True,0,"[{'display_url': 'pic.x.com/85opkkpedk', 'expanded_url': 'https://twitter.com/PierceDargan_/status/1761394760227475497/video/1', 'id_str': '1761392460733837312', 'indices': [180, 203], 'media_key': '13_1761392460733837312', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1761392460733837312/img/yvOyYJ0Sg_jUR_Dw.jpg', 'type': 'video', 'url': 'https://t.co/85opkkpedk', 'additional_media_info': {'monetizable': False}, 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 1920, 'w': 1080, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 675, 'resize': 'fit'}, 'small': {'h': 680, 'w': 383, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1920, 'width': 1080, 'focus_rects': []}, 'video_info': {'aspect_ratio': [9, 16], 'duration_millis': 5766, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1761392460733837312/pl/mekERE5zWNqsmGuN.m3u8?tag=14'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1761392460733837312/vid/avc1/320x568/IDRharEfr6LcIWvV.mp4?tag=14'}, {'bitrate': 950000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1761392460733837312/vid/avc1/480x852/X9sG1i0r-XXuEXAE.mp4?tag=14'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1761392460733837312/vid/avc1/720x1280/PolEJJGSsQnopH_w.mp4?tag=14'}]}, 'media_results': {'result': {'media_key': '13_1761392460733837312'}}}]",0,50,False,2655,19,1708787810000,False,True,5,EnabledWithCount,,,,"['HorseRacing', 'SaudiCup', 'Japam']",,False,,,[],"Forever Young getting ready to race in the Saudi Derby G3 @TheSaudiCup festival for trainer Yoshito Yahagi under Ryusei Sakai! 🐎🇯🇵 

@JRA_WorldRacing #HorseRacing #SaudiCup #Japam https://t.co/85opkkpedk",1076897699667083265,Sun Dec 23 17:49:54 +0000 2018,Pierce Dargan,PierceDargan_,https://pbs.twimg.com/profile_images/1736351065983827968/PUVSat-2_normal.jpg,https://pbs.twimg.com/profile_banners/1076897699667083265/1700204317,,Dun Laoghaire-Rathdown,CEO @EquineMediRec | @FineGael Councillor for Glencullen-Sandyford,[],,['1799881761163288972'],True,False,False,False,True,False,True,False,False,5284,0,5284,2908,2716,2,938,3549,False,none,[]
1761393659113549972,Sat Feb 24 14:12:28 +0000 2024,2024-02-24 14:12:28+00:00,"Update on #SaudiCup 2024 card from Riyadh to help follow along:  There has been a bit of a delay; I couldn't find the reason(s) (weather/heat?).  
-Saudi Derby, Race 4
-Riyadh Dirt Sprint, Race 5
-Turf Sprint, Race 6
-Neom Turf Cup, Race 7
-Red Sea Turf, Race 8
-Saudi Cup, Race 9",en,1760711779624141116,False,,,,,0,,0,1,False,288,0,1708787548000,False,False,5,EnabledWithCount,,,,['SaudiCup'],,False,,,[],"Update on #SaudiCup 2024 card from Riyadh to help follow along:  There has been a bit of a delay; I couldn't find the reason(s) (weather/heat?).  
-Saudi Derby, Race 4
-Riyadh Dirt Sprint, Race 5
-Turf Sprint, Race 6
-Neom Turf Cup, Race 7
-Red Sea Turf, Race 8
-Saudi Cup, Race 9",1609940018591580160,Mon Jan 02 15:55:11 +0000 2023,LadyLovesSports,LadySportsHolt,https://pbs.twimg.com/profile_images/1609941870288699392/M-oP1abX_normal.jpg,,https://t.co/jUeUvTE2fc,,I blog about sports in my spare time.  Lifelong Yankees & 49ers fan... I think Kentucky Derby Day & Masters Sunday should be U.S. public holidays.,[],"[{'display_url': 'theladylovessports.com', 'expanded_url': 'http://www.theladylovessports.com', 'url': 'https://t.co/jUeUvTE2fc', 'indices': [0, 23]}]",['1758895929871020112'],False,False,False,False,True,False,True,False,True,198,0,198,351,3525,0,88,584,False,none,[]
1761393261799719111,Sat Feb 24 14:10:53 +0000 2024,2024-02-24 14:10:53+00:00,"My 2024 Kentucky Derby Champ races next in the G3 Saudi Cup, Forever Young.

🖕 Saudi Arabi for the way they treat women and kill innocent people.

#SaudiCup",en,,False,,,,,0,,0,0,False,236,0,1708787453000,False,True,5,EnabledWithCount,,,,['SaudiCup'],,False,,,[],"My 2024 Kentucky Derby Champ races next in the G3 Saudi Cup, Forever Young.

🖕 Saudi Arabi for the way they treat women and kill innocent people.

#SaudiCup",1496944267142610949,Thu Feb 24 20:25:22 +0000 2022,Greg Jones,gregjon30402498,https://pbs.twimg.com/profile_images/1729666572975788034/ZFlyrIpv_normal.jpg,https://pbs.twimg.com/profile_banners/1496944267142610949/1698887989,,"Connecticut, USA","Kayaking, horses, Lynx and my lake ❤️.

Proud liberal.

UConn, Patriots, Bruins, Red Sox & Celtics.",[],,['1728886777442980041'],False,False,False,False,True,False,True,False,False,485,0,485,1147,8828,9,1571,11218,False,none,[]
1761393111236759935,Sat Feb 24 14:10:17 +0000 2024,2024-02-24 14:10:17+00:00,Which one is White Abarrio?  What color is he?  #saudicup,en,,False,,,,,0,,0,0,False,161,0,1708787417000,False,True,5,EnabledWithCount,,,,['saudicup'],,False,,,[],Which one is White Abarrio?  What color is he?  #saudicup,259783277,Wed Mar 02 15:55:20 +0000 2011,Ray von Shitzenpants,Gekko_x4,https://pbs.twimg.com/profile_images/1689199198061703168/mFUdN843_normal.jpg,https://pbs.twimg.com/profile_banners/259783277/1709918279,https://t.co/QqAtcg9ZZS,NY/PA/CA/KY,Simps are funding their own #incel lifestyle.  It's time to #defundwomen (and #endhorseracing)  #trump2024 isn't the only one with bladder/bowel issue -f/u Dems,[],"[{'display_url': 'youtu.be/Cz_rOkHKEhs', 'expanded_url': 'https://youtu.be/Cz_rOkHKEhs', 'url': 'https://t.co/QqAtcg9ZZS', 'indices': [0, 23]}]",['1802038240792240437'],False,False,False,False,False,False,True,False,False,620,0,620,1075,31215,6,5672,79224,False,none,[]
1761392433181405410,Sat Feb 24 14:07:35 +0000 2024,2024-02-24 14:07:35+00:00,"Uh, @FOXSports a lot of us don’t speak Japanese. It would be helpful if the odds graphics were removed so we could read the subtitles in your feature piece. #SaudiCup",en,,False,,,,,0,,1,5,False,243,0,1708787255000,False,True,5,EnabledWithCount,,,,['SaudiCup'],,False,,,[],"Uh, @FOXSports a lot of us don’t speak Japanese. It would be helpful if the odds graphics were removed so we could read the subtitles in your feature piece. #SaudiCup",80128963,Mon Oct 05 21:20:06 +0000 2009,Laurie Bale,Baleofaks,https://pbs.twimg.com/profile_images/541350141903384576/9qo92wUX_normal.jpeg,https://pbs.twimg.com/profile_banners/80128963/1417389798,,,"Family, horse racing, humor, all things Huskers & Bluejays, music, space geek. Former Ak-sar-ben railbird. Yeah, I'm still bitter. P.S. Don’t touch my hair.",[],,[],False,False,False,False,False,False,False,False,True,716,0,716,1222,91345,13,2217,30598,False,none,[]
1761391481917464997,Sat Feb 24 14:03:49 +0000 2024,2024-02-24 14:03:49+00:00,"Under the generous patronage of King Salman Bin Abdulaziz, the #SaudiCup began in its fifth edition, At the first evening  #InvestSaudi sponsored the ""the international jockey challenge"" with four exciting rounds. 
Eng. Saleh Khabti honored the winners on behalf of HE Al-Mubarak. https://t.co/hch0wyBtZH",en,,False,,,False,True,0,"[{'display_url': 'pic.x.com/hch0wybtzh', 'expanded_url': 'https://twitter.com/InvestSaudi/status/1761391481917464997/photo/1', 'id_str': '1761391469477167104', 'indices': [281, 304], 'media_key': '3_1761391469477167104', 'media_url_https': 'https://pbs.twimg.com/media/GHG4NZCXAAAVbyH.jpg', 'type': 'photo', 'url': 'https://t.co/hch0wyBtZH', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 1554, 'y': 386, 'h': 138, 'w': 138}, {'x': 538, 'y': 572, 'h': 144, 'w': 144}, {'x': 1006, 'y': 602, 'h': 134, 'w': 134}, {'x': 252, 'y': 638, 'h': 136, 'w': 136}, {'x': 970, 'y': 398, 'h': 162, 'w': 162}]}, 'medium': {'faces': [{'x': 910, 'y': 226, 'h': 80, 'w': 80}, {'x': 315, 'y': 335, 'h': 84, 'w': 84}, {'x': 589, 'y': 352, 'h': 78, 'w': 78}, {'x': 147, 'y': 373, 'h': 79, 'w': 79}, {'x': 568, 'y': 233, 'h': 94, 'w': 94}]}, 'small': {'faces': [{'x': 515, 'y': 128, 'h': 45, 'w': 45}, {'x': 178, 'y': 189, 'h': 47, 'w': 47}, {'x': 334, 'y': 199, 'h': 44, 'w': 44}, {'x': 83, 'y': 211, 'h': 45, 'w': 45}, {'x': 322, 'y': 132, 'h': 53, 'w': 53}]}, 'orig': {'faces': [{'x': 1554, 'y': 386, 'h': 138, 'w': 138}, {'x': 538, 'y': 572, 'h': 144, 'w': 144}, {'x': 1006, 'y': 602, 'h': 134, 'w': 134}, {'x': 252, 'y': 638, 'h': 136, 'w': 136}, {'x': 970, 'y': 398, 'h': 162, 'w': 162}]}}, 'sizes': {'large': {'h': 2020, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 1184, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 671, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 2020, 'width': 2048, 'focus_rects': [{'x': 0, 'y': 194, 'w': 2048, 'h': 1147}, {'x': 28, 'y': 0, 'w': 2020, 'h': 2020}, {'x': 187, 'y': 0, 'w': 1772, 'h': 2020}, {'x': 568, 'y': 0, 'w': 1010, 'h': 2020}, {'x': 0, 'y': 0, 'w': 2048, 'h': 2020}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1761391469477167104'}}}, {'display_url': 'pic.x.com/hch0wybtzh', 'expanded_url': 'https://twitter.com/InvestSaudi/status/1761391481917464997/photo/1', 'id_str': '1761391469485555712', 'indices': [281, 304], 'media_key': '3_1761391469485555712', 'media_url_https': 'https://pbs.twimg.com/media/GHG4NZEXAAAfFCe.jpg', 'type': 'photo', 'url': 'https://t.co/hch0wyBtZH', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 1924, 'y': 316, 'h': 78, 'w': 78}]}, 'medium': {'faces': [{'x': 1127, 'y': 185, 'h': 45, 'w': 45}]}, 'small': {'faces': [{'x': 638, 'y': 104, 'h': 25, 'w': 25}]}, 'orig': {'faces': [{'x': 1924, 'y': 316, 'h': 78, 'w': 78}]}}, 'sizes': {'large': {'h': 1152, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 675, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 383, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1152, 'width': 2048, 'focus_rects': [{'x': 0, 'y': 0, 'w': 2048, 'h': 1147}, {'x': 0, 'y': 0, 'w': 1152, 'h': 1152}, {'x': 0, 'y': 0, 'w': 1011, 'h': 1152}, {'x': 70, 'y': 0, 'w': 576, 'h': 1152}, {'x': 0, 'y': 0, 'w': 2048, 'h': 1152}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1761391469485555712'}}}, {'display_url': 'pic.x.com/hch0wybtzh', 'expanded_url': 'https://twitter.com/InvestSaudi/status/1761391481917464997/photo/1', 'id_str': '1761391469464535040', 'indices': [281, 304], 'media_key': '3_1761391469464535040', 'media_url_https': 'https://pbs.twimg.com/media/GHG4NY_WQAAzz1w.jpg', 'type': 'photo', 'url': 'https://t.co/hch0wyBtZH', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 1152, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 675, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 383, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1152, 'width': 2048, 'focus_rects': [{'x': 0, 'y': 0, 'w': 2048, 'h': 1147}, {'x': 396, 'y': 0, 'w': 1152, 'h': 1152}, {'x': 467, 'y': 0, 'w': 1011, 'h': 1152}, {'x': 684, 'y': 0, 'w': 576, 'h': 1152}, {'x': 0, 'y': 0, 'w': 2048, 'h': 1152}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1761391469464535040'}}}, {'display_url': 'pic.x.com/hch0wybtzh', 'expanded_url': 'https://twitter.com/InvestSaudi/status/1761391481917464997/photo/1', 'id_str': '1761391469498171392', 'indices': [281, 304], 'media_key': '3_1761391469498171392', 'media_url_https': 'https://pbs.twimg.com/media/GHG4NZHXgAAqRBz.jpg', 'type': 'photo', 'url': 'https://t.co/hch0wyBtZH', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 668, 'y': 758, 'h': 108, 'w': 108}, {'x': 432, 'y': 684, 'h': 172, 'w': 172}]}, 'medium': {'faces': [{'x': 391, 'y': 444, 'h': 63, 'w': 63}, {'x': 253, 'y': 400, 'h': 100, 'w': 100}]}, 'small': {'faces': [{'x': 221, 'y': 251, 'h': 35, 'w': 35}, {'x': 143, 'y': 227, 'h': 57, 'w': 57}]}, 'orig': {'faces': [{'x': 668, 'y': 758, 'h': 108, 'w': 108}, {'x': 432, 'y': 684, 'h': 172, 'w': 172}]}}, 'sizes': {'large': {'h': 1152, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 675, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 383, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1152, 'width': 2048, 'focus_rects': [{'x': 0, 'y': 0, 'w': 2048, 'h': 1147}, {'x': 896, 'y': 0, 'w': 1152, 'h': 1152}, {'x': 979, 'y': 0, 'w': 1011, 'h': 1152}, {'x': 1196, 'y': 0, 'w': 576, 'h': 1152}, {'x': 0, 'y': 0, 'w': 2048, 'h': 1152}]}, 'media_results': {'result': {'media_key': '3_1761391469498171392'}}}]",1,3,False,1607,2,1708787029000,False,True,5,EnabledWithCount,,,,"['SaudiCup', 'InvestSaudi']",,False,,,[],"Under the generous patronage of King Salman Bin Abdulaziz, the #SaudiCup began in its fifth edition, At the first evening  #InvestSaudi sponsored the ""the international jockey challenge"" with four exciting rounds. 
Eng. Saleh Khabti honored the winners on behalf of HE Al-Mubarak. https://t.co/hch0wyBtZH",742304461574529025,Mon Jun 13 10:35:50 +0000 2016,INVEST SAUDI,InvestSaudi,https://pbs.twimg.com/profile_images/1335465104620605440/S0_kYfpC_normal.jpg,https://pbs.twimg.com/profile_banners/742304461574529025/1682839697,https://t.co/XT8TWBcbXf,Kingdom of Saudi Arabia,"We are the future-forward economy, helping investors grow their business at the heart of the world. We are Saudi Arabia #InvestSaudi",[],"[{'display_url': 'investsaudi.sa', 'expanded_url': 'http://investsaudi.sa/', 'url': 'https://t.co/XT8TWBcbXf', 'indices': [0, 23]}]",[],False,False,False,False,True,False,False,False,False,21453,0,21453,4,7,67,1388,1957,False,none,[]
1761391306998178114,Sat Feb 24 14:03:07 +0000 2024,2024-02-24 14:03:07+00:00,Kentucky Derby winner about to run in Saudi 🇯🇵🇯🇵🇯🇵 #SaudiCup,en,,False,,,,,0,,0,0,False,172,0,1708786987000,False,True,5,EnabledWithCount,,,,['SaudiCup'],,False,,,[],Kentucky Derby winner about to run in Saudi 🇯🇵🇯🇵🇯🇵 #SaudiCup,1417487633391968267,Tue Jul 20 14:12:53 +0000 2021,Sean Collins,APharoah12,https://pbs.twimg.com/profile_images/1459921009637744647/uDiAFKXf_normal.jpg,https://pbs.twimg.com/profile_banners/1417487633391968267/1636907268,https://t.co/17RYzSXlSf,,"UofL Equine Grad, 34 TB & 3 SB tracks attended. YouTuber trying to help people enjoy the races while being at home! Message me if you wanna work with me!",[],"[{'display_url': 'youtube.com/channel/UCfSmI…', 'expanded_url': 'https://www.youtube.com/channel/UCfSmIeKhA84AgJUpXth_nSg', 'url': 'https://t.co/17RYzSXlSf', 'indices': [0, 23]}]",['1757906865349132514'],False,False,False,True,True,False,True,False,False,339,0,339,278,2756,2,236,826,False,none,[]
